city,country,name,host_since,host_response_rate,host_identity_verified,review,superhost,property_type,accomodates,number_bathroom,number_bedroom,number_beds,rating,price,cleanliness,accuracy,communication,location,check_in,value
Yerevan,Armenia,"🤍 Lux Comfort apartment ✔ City Centre, MyStreet",2016.0,100.0,Identity verified,221.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,62.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Grey apartment with 2 BDR on downtown Yerevan,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,5.0,2.0,2.0,2.0,4.41,92.0,4.8,4.5,5.0,4.8,4.8,4.5
Tsaghkadzor,Armenia,Villa with three separate apartments,2021.0,100.0,Identity verified,0.0,regular host,Room in aparthotel,12.0,4.5,6.0,9.0,0.0,270.0,,,,,,
Tsaghkadzor,Armenia,Forest Castle Tsaghkadzor (Villa),2019.0,100.0,Identity verified,3.0,regular host,Entire villa,15.0,5.0,5.0,9.0,0.0,500.0,,,,,,
Yerevan,Armenia,Appartment 93 sq/m + tours,2017.0,100.0,Identity verified,47.0,regular host,Entire rental unit,6.0,1.0,2.0,2.0,4.75,28.0,4.8,4.9,5.0,4.7,5.0,4.9
Yerevan,Armenia,Luxury apartment at the center of the city,2021.0,100.0,Identity verified,10.0,regular host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,38.0,4.8,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,5 Stars Apartment in Central Area of Yerevan,2020.0,100.0,Identity not verified,6.0,Super host,Entire rental unit,5.0,1.5,2.0,3.0,5.0,47.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,"✨ Fantastic apartment ✔ Perfect Location, MyStreet",2016.0,100.0,Identity verified,221.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,70.0,4.7,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,➤ One BDR with balcony ★ on Republic Sq.,2020.0,94.0,Identity verified,189.0,Super host,Entire rental unit  Inn,4.0,1.0,1.0,1.0,4.95,49.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Comfy 2 bedroom on Buzand 17 str.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,4.71,68.0,4.6,4.7,5.0,5.0,5.0,4.7
Yerevan,Armenia,Studio apartment on Aram 82/84,2020.0,97.0,Identity verified,174.0,Super host,Entire rental unit,3.0,1.0,0.0,1.0,5.0,45.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Luxury apartment at the center of the city,2021.0,100.0,Identity verified,10.0,regular host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,38.0,4.8,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Lovely 1 bedroom app on main road,2021.0,,Identity verified,0.0,regular host,Entire rental unit,4.0,1.0,2.0,2.0,0.0,53.0,,,,,,
Yerevan,Armenia,Charming apt. with 2 bedrooms near Boulevard park,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,74.0,5.0,4.8,5.0,5.0,4.5,5.0
Yerevan,Armenia,COMFY APARTMENT FOR YOUR HOLIDAY,2017.0,100.0,Identity verified,47.0,regular host,Entire rental unit,4.0,1.0,1.0,2.0,5.0,24.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Superb Delux 2/3,2021.0,100.0,Identity verified,13.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.75,33.0,4.2,5.0,5.0,5.0,4.8,4.8
Yerevan,Armenia,➤ Huge Balcony ✦ 2 BDR ✦ on Northern Ave. #5,2020.0,95.0,Identity verified,42.0,Super host,Entire rental unit  Inn,5.0,1.5,2.0,2.0,0.0,113.0,,,,,,
Yerevan,Armenia,#Cozy modern 2bdr. apartemnt near Northern Avenue,2016.0,100.0,Identity verified,164.0,Super host,Entire rental unit,5.0,1.5,2.0,4.0,4.88,54.0,4.8,4.8,4.9,5.0,4.9,4.9
Yerevan,Armenia,Идеальные Апартаменты Ideal Apartments,2021.0,100.0,Identity verified,5.0,regular host,Entire residential home,4.0,1.0,1.0,2.0,5.0,30.0,5.0,5.0,5.0,4.0,5.0,5.0
Yerevan,Armenia,Luxury penthouse/loft apartment in the city center,2017.0,100.0,Identity verified,58.0,Super host,Entire chalet,3.0,2.0,1.0,2.0,4.97,49.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,✨ In the HEART of the City ✨ with terrace,2016.0,100.0,Identity verified,221.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,48.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Идеальные Апартаменты Ideal Apartments,2021.0,100.0,Identity verified,5.0,regular host,Entire residential home,4.0,1.0,1.0,2.0,5.0,30.0,5.0,5.0,5.0,4.0,5.0,5.0
Yerevan,Armenia,Home4you Deluxe Apartment,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,2.0,5.0,51.0,5.0,4.9,5.0,5.0,5.0,5.0
Yerevan,Armenia,2 BDR on Buzand 17 ( no A/C),2020.0,97.0,Identity verified,174.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,78.0,4.7,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Studio apt. on Koghbatsi str. nearby Republic Sq.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,4.0,1.0,1.0,3.0,4.83,47.0,4.9,4.8,4.9,5.0,4.9,4.9
Yerevan,Armenia,"NEWLY RENOVATED, modern 2 bedroom apt, Tumanyan St",2019.0,100.0,Identity verified,50.0,regular host,Entire rental unit,5.0,1.0,2.0,4.0,5.0,54.0,5.0,5.0,5.0,4.9,5.0,4.9
Yerevan,Armenia,✔ Heart of Yerevan ✔ Self Checkin ✔ Netflix,2016.0,100.0,Identity verified,240.0,Super host,Entire rental unit,3.0,1.0,2.0,2.0,5.0,40.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,1 BDR apt. on Mashtots 40A -7 str.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,4.0,1.0,1.0,1.0,5.0,47.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Beautiful/new apartment in the center of Yerevan,2019.0,90.0,Identity verified,31.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,60.0,5.0,5.0,4.9,5.0,4.9,5.0
Yerevan,Armenia,Loft with Terrace at RIS Dalma Collection,2014.0,100.0,Identity verified,536.0,Super host,Entire loft,4.0,1.0,1.0,2.0,4.96,103.0,5.0,5.0,5.0,4.8,4.8,4.8
Yerevan,Armenia,Yerevan4you Patio,2018.0,100.0,Identity verified,193.0,Super host,Entire rental unit,4.0,1.5,1.0,2.0,4.97,49.0,5.0,4.9,4.9,5.0,4.9,4.9
Yerevan,Armenia,1 bedroom apt. on Mashtots 5 avenue,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,50.0,5.0,5.0,5.0,5.0,4.7,5.0
Yerevan,Armenia,1 BDR. apartment with balcony on Amiryan str.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,77.0,4.9,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,Modern 1 bedroom next on Buzand 17 str. next to XV,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.67,55.0,5.0,4.8,5.0,5.0,5.0,4.7
Yerevan,Armenia,Brand New 1BDR at RIS Dalma Collection,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.96,64.0,5.0,4.9,4.9,4.8,5.0,4.8
Yerevan,Armenia,New Studio on Koghbatsi 16,2020.0,97.0,Identity verified,174.0,Super host,Entire rental unit,2.0,1.0,0.0,1.0,4.91,51.0,5.0,5.0,5.0,5.0,4.8,5.0
Yerevan,Armenia,Nalbandyan 2b unique apartment in Yerevan Downtown,2016.0,100.0,Identity verified,5.0,regular host,Entire rental unit,5.0,1.0,2.0,3.0,5.0,64.0,5.0,5.0,4.8,5.0,5.0,5.0
Yerevan,Armenia,☼ Sunflower Studio ✔ Self Checkin ✔ BBQ Garden,2016.0,100.0,Identity verified,240.0,Super host,Entire rental unit,2.0,1.0,0.0,2.0,5.0,28.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Home4you Master Suite,2019.0,100.0,Identity verified,35.0,Super host,Entire rental unit  LLC,4.0,1.0,1.0,1.0,0.0,55.0,,,,,,
Tsaghkadzor,Armenia,Forest Castle Tsaghkadzor ( Cozy Vacation Home ),2019.0,100.0,Identity verified,3.0,regular host,Entire residential home,8.0,2.0,1.0,7.0,5.0,200.0,4.3,4.7,5.0,5.0,5.0,4.7
Yerevan,Armenia,🌟 2-BDR apartment 🌟 w/Balcony 🌟 in Republic Square,2021.0,,Identity verified,0.0,regular host,Entire serviced apartment,5.0,2.0,2.0,2.0,0.0,60.0,,,,,,
Yerevan,Armenia,Мой дом - твой дом,2019.0,,Identity not verified,12.0,regular host,Entire rental unit,4.0,1.0,1.0,1.0,4.5,22.0,4.7,4.7,4.8,5.0,5.0,4.8
Yerevan,Armenia,Comfort Apartment in city center,2016.0,100.0,Identity not verified,12.0,regular host,Entire rental unit,3.0,1.0,1.0,1.0,4.89,45.0,4.8,4.9,5.0,5.0,5.0,4.9
Yerevan,Armenia,➤ Cute Studio near Vernissage,2020.0,94.0,Identity verified,189.0,Super host,Entire rental unit  Inn,2.0,1.0,0.0,1.0,4.69,35.0,4.8,4.9,4.8,4.9,4.9,4.8
Yerevan,Armenia,❤ Boulevard ✔ Self-Checkin ✔Smart TV ✔Netflix ✔A/C,2016.0,100.0,Identity verified,240.0,Super host,Entire rental unit,4.0,1.0,2.0,2.0,5.0,59.0,4.8,5.0,5.0,5.0,5.0,4.7
Yerevan,Armenia,DaLi Apartment,2018.0,75.0,Identity not verified,25.0,regular host,Entire rental unit,6.0,2.0,3.0,4.0,5.0,45.0,4.9,5.0,5.0,4.7,5.0,5.0
Yerevan,Armenia,"3BDR , 2BTH on Sayat-Nova 33",2020.0,95.0,Identity verified,68.0,Super host,Entire rental unit,7.0,2.0,3.0,4.0,4.6,104.0,4.8,4.8,4.8,4.8,4.8,4.6
Yerevan,Armenia,➤ Cute Studio near Vernissage,2020.0,94.0,Identity verified,189.0,Super host,Entire rental unit  Inn,2.0,1.0,0.0,1.0,4.69,35.0,4.8,4.9,4.8,4.9,4.9,4.8
Yerevan,Armenia,Bright Modern flat in the center of Yerevan,2017.0,100.0,Identity verified,52.0,Super host,Entire rental unit,10.0,1.0,3.0,3.0,4.92,59.0,4.8,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Lovely flat with great view,2015.0,100.0,Identity verified,66.0,Super host,Entire rental unit,4.0,1.0,1.0,2.0,4.92,31.0,4.9,4.9,4.9,4.9,4.9,4.9
Yerevan,Armenia,1 BDR apt. on Buzand str. 17-30,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.76,51.0,4.8,4.7,4.9,4.7,4.8,4.7
Yerevan,Armenia,"🤍 Luxury apartment in the City Centre, My Street",2016.0,100.0,Identity verified,221.0,Super host,Entire serviced apartment,4.0,1.0,1.0,2.0,5.0,65.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Double Room in the heart of Yerevan,2019.0,,Identity verified,0.0,regular host,Room in boutique hotel 'Image Art Hotel,3.0,1.0,1.0,2.0,0.0,35.0,,,,,,
Yerevan,Armenia,✨ Modern 2-BDR apartment ✔ City Centre ✔,2016.0,100.0,Identity verified,221.0,Super host,Entire serviced apartment,5.0,2.0,2.0,3.0,0.0,92.0,,,,,,
Yerevan,Armenia,Luxury and new Apartment in the center,2020.0,88.0,Identity not verified,1.0,regular host,Entire rental unit,6.0,1.0,2.0,3.0,0.0,32.0,,,,,,
Yerevan,Armenia,❃City Center❃Self CheckIn ❃Netflix,2016.0,100.0,Identity verified,240.0,Super host,Entire condominium (condo),3.0,1.0,1.0,1.0,0.0,55.0,,,,,,
Yerevan,Armenia,Bernardi's 1-Bedroom in the Very Center by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,3.0,1.0,1.0,2.0,4.75,43.0,5.0,5.0,5.0,5.0,4.9,4.8
Yerevan,Armenia,2 BDR on Northern avenue,2020.0,97.0,Identity verified,174.0,Super host,Entire rental unit,4.0,1.0,2.0,2.0,5.0,90.0,4.9,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Cozy Apartment next to Opera House and Swan lake,2021.0,100.0,Identity verified,4.0,regular host,Entire rental unit,6.0,1.0,2.0,4.0,5.0,70.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Downtown Soul Apartment in Yerevan Center,2011.0,,Identity not verified,4.0,regular host,Entire rental unit ://Www.Airbnb.Com/Users,5.0,1.0,3.0,3.0,0.0,100.0,,,,,,
Yerevan,Armenia,Апартамент Piano,2017.0,100.0,Identity verified,95.0,Super host,Entire rental unit,6.0,1.0,2.0,3.0,4.98,39.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Комитас,2019.0,100.0,Identity verified,31.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.97,19.0,4.9,5.0,5.0,4.8,4.9,4.9
Yerevan,Armenia,Yerevan4you Courtyard,2018.0,100.0,Identity verified,193.0,Super host,Entire rental unit,5.0,1.0,1.0,1.0,5.0,49.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,➤ Geographic Designed ★ 2 BDR on Yekmalyan Str.,2020.0,94.0,Identity verified,189.0,Super host,Entire rental unit  Inn,4.0,1.0,2.0,2.0,5.0,80.0,5.0,5.0,5.0,4.8,5.0,5.0
Yerevan,Armenia,Apartment North Avenue,2016.0,100.0,Identity verified,8.0,regular host,Entire rental unit,8.0,1.5,3.0,3.0,0.0,93.0,,,,,,
Gyumri,Armenia,Центральный Гюмри ДОМ МЕЧТЫ Guest Hausse A.S.T.,2016.0,100.0,Identity not verified,18.0,regular host,Entire rental unit,5.0,1.0,2.0,1.0,4.78,30.0,4.7,4.7,4.8,5.0,4.8,4.6
Yerevan,Armenia,Your apartment next to Yerevan State University,2010.0,,Identity not verified,72.0,regular host,Entire loft,4.0,1.0,1.0,3.0,0.0,31.0,,,,,,
Yerevan,Armenia,Apartments in the CITY CENTER near the OPERA,2016.0,100.0,Identity verified,1.0,Super host,Entire rental unit,2.0,1.5,1.0,1.0,4.86,30.0,4.9,4.9,5.0,5.0,4.9,4.9
Vanadzor,Armenia,Bubble Park Hotel,2019.0,,Identity not verified,3.0,regular host,Private room in tent,2.0,1.0,1.0,0.0,5.0,50.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,# NEW Modern Apartment Center (Cascade / Opera) #,2018.0,100.0,Identity verified,35.0,Super host,Entire rental unit,6.0,2.5,2.0,3.0,5.0,93.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,@Bright New Building apartment close to 4 Seasons,2016.0,100.0,Identity verified,164.0,Super host,Entire rental unit,5.0,1.5,2.0,3.0,5.0,85.0,4.8,5.0,4.8,5.0,5.0,5.0
Yerevan,Armenia,Guest house Yerevan,2015.0,,Identity not verified,94.0,Super host,Entire rental unit,4.0,1.0,1.0,1.0,4.92,40.0,4.9,4.9,4.9,5.0,4.9,5.0
Yerevan,Armenia,Vernissage's one bedroom modern apartment,2015.0,100.0,Identity verified,152.0,regular host,Entire chalet,4.0,1.0,1.0,2.0,5.0,48.0,4.8,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,✨ Nothern Avenue ✨ Luxury 1-BDR apartment,2021.0,,Identity verified,0.0,regular host,Entire serviced apartment,3.0,1.0,1.0,1.0,0.0,59.0,,,,,,
Yerevan,Armenia,Apartament in the center of Yerevan 27,2018.0,100.0,Identity not verified,17.0,regular host,Entire rental unit,7.0,1.0,3.0,3.0,0.0,42.0,,,,,,
Дилижан,Armenia,Sweet home,2015.0,100.0,Identity not verified,4.0,regular host,Entire guesthouse,4.0,1.0,2.0,4.0,5.0,26.0,5.0,5.0,5.0,5.0,5.0,4.7
Yerevan,Armenia,Best Apartment and Tours,2017.0,,Identity not verified,12.0,regular host,Entire serviced apartment  Apartment And Tours,7.0,2.0,3.0,5.0,4.8,56.0,4.7,4.9,4.9,4.9,5.0,4.8
Yerevan,Armenia,COMFORTABLE APARTMENTS,2021.0,100.0,Identity verified,5.0,regular host,Entire residential home,4.0,1.0,1.0,2.0,0.0,30.0,,,,,,
Yerevan,Armenia,Peerless 2 BDR in Downtown with Ararat view by RIS,2014.0,100.0,Identity verified,536.0,Super host,Entire rental unit,6.0,2.0,2.0,5.0,4.91,66.0,5.0,5.0,4.9,5.0,4.9,4.7
Yerevan,Armenia,1BDR apt on Hin Yerevantsi 47a,2020.0,95.0,Identity verified,68.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.78,47.0,4.7,4.7,4.9,5.0,4.6,4.4
Yerevan,Armenia,#Bright RetroModern apartment near Northern Avenue,2016.0,100.0,Identity verified,164.0,Super host,Entire serviced apartment,6.0,3.0,3.0,4.0,5.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0
Dilijan,Armenia,Дом с прекрасным видом в г. Դիլիջան VERONIKA,2019.0,100.0,Identity not verified,2.0,regular host,Entire cabin,3.0,1.0,1.0,2.0,0.0,60.0,,,,,,
Yerevan,Armenia,A cozy apartment at the center of the city,2021.0,100.0,Identity verified,10.0,regular host,Entire rental unit,5.0,1.0,2.0,2.0,5.0,40.0,5.0,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Jasmin apt with balcony at Republic Sq&Ruben tours,2014.0,100.0,Identity verified,395.0,Super host,Entire rental unit,6.0,1.0,2.0,4.0,4.88,45.0,4.8,4.9,4.9,5.0,5.0,4.9
Yerevan,Armenia,Абсолютно новый номер для проживания в Ереване,2013.0,,Identity verified,0.0,regular host,Entire guest suite,2.0,1.0,1.0,,0.0,30.0,,,,,,
Jraber,Armenia,Peaceful getaway in the nature,2016.0,100.0,Identity verified,85.0,Super host,Private room in cottage,2.0,3.0,2.0,4.0,0.0,59.0,,,,,,
Yerevan,Armenia,1 BDR above Mayrig restaurant on Amiryan str.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,80.0,4.9,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,Tripple room in a cozy guesthouse N3:),2016.0,,Identity verified,132.0,regular host,Private room in bed and breakfast,3.0,1.5,1.0,3.0,4.29,20.0,4.0,4.2,4.6,4.4,4.6,4.5
Yerevan,Armenia,1 BDR above Mayrig restaurant on Amiryan str.,2020.0,94.0,Identity verified,220.0,Super host,Entire rental unit,3.0,1.5,1.0,1.0,5.0,80.0,4.9,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,➤ Two BDR on Aram Str.#70 ✦ close to the park,2020.0,95.0,Identity verified,42.0,Super host,Entire rental unit  Inn,5.0,1.5,2.0,3.0,0.0,96.0,,,,,,
Yerevan,Armenia,YerevanSky city center apartment,2015.0,100.0,Identity verified,47.0,Super host,Entire rental unit,6.0,1.0,2.0,4.0,5.0,40.0,4.8,5.0,5.0,5.0,5.0,4.8
Yerevan,Armenia,Cascad Ellite PH,2019.0,100.0,Identity verified,19.0,Super host,Entire rental unit,2.0,1.0,1.0,1.0,4.89,55.0,4.9,5.0,5.0,5.0,5.0,5.0
Yerevan,Armenia,★ Cosy apt near Cascade ★ Antarain str 124/1,2016.0,100.0,Identity verified,54.0,Super host,Entire rental unit,3.0,1.0,1.0,1.0,4.86,40.0,4.7,4.9,4.9,4.9,4.8,4.9
Yerevan,Armenia,3-х комнатная на Северном проспекте,2020.0,95.0,Identity verified,68.0,Super host,Entire rental unit,5.0,1.0,2.0,2.0,4.57,93.0,4.4,4.7,4.6,5.0,4.3,4.6
Yerevan,Armenia,Studio Apartment on Mashtots Street by Picnic,2017.0,62.0,Identity verified,121.0,regular host,Entire rental unit,2.0,1.0,0.0,1.0,4.85,41.0,4.7,4.8,4.9,5.0,4.7,4.8
Yerevan,Armenia,Светлая квартира в центре Еревана YEREVAN centre,2014.0,100.0,Identity verified,136.0,Super host,Entire rental unit,2.0,1.0,1.0,2.0,4.97,29.0,5.0,5.0,5.0,5.0,5.0,4.9
Yerevan,Armenia,Sunny apartment,2018.0,100.0,Identity not verified,39.0,Super host,Entire rental unit,3.0,1.0,0.0,2.0,4.75,15.0,4.7,4.9,4.9,4.8,5.0,4.9
Yerevan,Armenia,NEW Modern and Cozy Studio in the City Center,2017.0,95.0,Identity verified,333.0,Super host,Entire rental unit,2.0,1.0,0.0,1.0,4.98,39.0,4.9,5.0,5.0,5.0,5.0,4.9
